511000;0,0001;1;2,9;0,606099
511000;0,0001;1;4,8;0,324017
511000;0,0001;1;6,7;0,174186
511000;0,0001;1;8,6;0,099285
511000;0,0001;1;10,5;0,060079
511000;0,0001;1;12,4;0,0382409
511000;0,0001;1;14,3;0,0253652
511000;0,0001;1;16,2;0,0174
511000;0,0001;1;18,1;0,0122715
511000;0,0001;1,9;1;0,969086
511000;0,0001;1,9;2,9;0,75944
511000;0,0001;1,9;4,8;0,495241
511000;0,0001;1,9;6,7;0,301104
511000;0,0001;1,9;8,6;0,183477
511000;0,0001;1,9;10,5;0,115094
511000;0,0001;1,9;12,4;0,0747344
511000;0,0001;1,9;14,3;0,0501381
511000;0,0001;1,9;16,2;0,0346213
511000;0,0001;1,9;18,1;0,0245109
511000;0,0001;2,8;1;0,980422
511000;0,0001;2,8;2,9;0,834156
511000;0,0001;2,8;4,8;0,60928
511000;0,0001;2,8;6,7;0,405898
511000;0,0001;2,8;8,6;0,262326
511000;0,0001;2,8;10,5;0,170432
511000;0,0001;2,8;12,4;0,112973
511000;0,0001;2,8;14,3;0,0767216
511000;0,0001;2,8;16,2;0,053364
511000;0,0001;2,8;18,1;0,0379439
511000;0,0001;3,7;1;0,98627
511000;0,0001;3,7;2,9;0,877967
511000;0,0001;3,7;4,8;0,689908
511000;0,0001;3,7;6,7;0,493033
511000;0,0001;3,7;8,6;0,3356
511000;0,0001;3,7;10,5;0,225556
511000;0,0001;3,7;12,4;0,152704
511000;0,0001;3,7;14,3;0,105057
511000;0,0001;3,7;16,2;0,0736552
511000;0,0001;3,7;18,1;0,0526252
511000;0,0001;4,6;1;0,989804
511000;0,0001;4,6;2,9;0,906494
511000;0,0001;4,6;4,8;0,749374
511000;0,0001;4,6;6,7;0,565937
511000;0,0001;4,6;8,6;0,403231
511000;0,0001;4,6;10,5;0,279958
511000;0,0001;4,6;12,4;0,193641
511000;0,0001;4,6;14,3;0,135057
511000;0,0001;4,6;16,2;0,095506
511000;0,0001;4,6;18,1;0,0686033
511000;0,0001;5,5;1;0,992148
511000;0,0001;5,5;2,9;0,926364
511000;0,0001;5,5;4,8;0,794629
511000;0,0001;5,5;6,7;0,627275
511000;0,0001;5,5;8,6;0,465286
511000;0,0001;5,5;10,5;0,333177
511000;0,0001;5,5;12,4;0,235474
511000;0,0001;5,5;14,3;0,166601
511000;0,0001;5,5;16,2;0,118909
511000;0,0001;5,5;18,1;0,0859186
511000;0,0001;6,4;1;0,993801
511000;0,0001;6,4;2,9;0,940865
511000;0,0001;6,4;4,8;0,829909
511000;0,0001;6,4;6,7;0,67914
511000;0,0001;6,4;8,6;0,521933
511000;0,0001;6,4;10,5;0,384808
511000;0,0001;6,4;12,4;0,277875
511000;0,0001;6,4;14,3;0,199543
511000;0,0001;6,4;16,2;0,143837
511000;0,0001;6,4;18,1;0,104602
511000;0,0001;7,3;1;0,995018
511000;0,0001;7,3;2,9;0,951815
511000;0,0001;7,3;4,8;0,857939
511000;0,0001;7,3;6,7;0,723192
511000;0,0001;7,3;8,6;0,573415
511000;0,0001;7,3;10,5;0,434508
511000;0,0001;7,3;12,4;0,32051
511000;0,0001;7,3;14,3;0,233707
511000;0,0001;7,3;16,2;0,17024
511000;0,0001;7,3;18,1;0,124671
511000;0,0001;8,2;1;0,995943
511000;0,0001;8,2;2,9;0,960302
511000;0,0001;8,2;4,8;0,880552
511000;0,0001;8,2;6,7;0,760758
511000;0,0001;8,2;8,6;0,620025
511000;0,0001;8,2;10,5;0,482002
511000;0,0001;8,2;12,4;0,363046
511000;0,0001;8,2;14,3;0,26889
511000;0,0001;8,2;16,2;0,198046
511000;0,0001;8,2;18,1;0,14613
511000;0,0001;9,1;1;0,996662
511000;0,0001;9,1;2,9;0,967013
511000;0,0001;9,1;4,8;0,899024
511000;0,0001;9,1;6,7;0,792908
511000;0,0001;9,1;8,6;0,662086
511000;0,0001;9,1;10,5;0,527079
511000;0,0001;9,1;12,4;0,40516
511000;0,0001;9,1;14,3;0,304872
511000;0,0001;9,1;16,2;0,227157
511000;0,0001;9,1;18,1;0,168969
511000;0,000298;1;2,9;0,0524577
511000;0,000298;1;4,8;0,00685003
511000;0,000298;1;6,7;0,00138632
511000;0,000298;1;8,6;0,000363264
511000;0,000298;1;10,5;0,000112781
511000;0,000298;1;12,4;3,95215E-05
511000;0,000298;1;14,3;1,51777E-05
511000;0,000298;1;16,2;6,26509E-06
511000;0,000298;1;18,1;2,74244E-06
511000;0,000298;1,9;1;0,874112
511000;0,000298;1,9;2,9;0,158198
511000;0,000298;1,9;4,8;0,0209021
511000;0,000298;1,9;6,7;0,00403641
511000;0,000298;1,9;8,6;0,00101709
511000;0,000298;1,9;10,5;0,000306298
511000;0,000298;1,9;12,4;0,000104768
511000;0,000298;1,9;14,3;3,94473E-05
511000;0,000298;1,9;16,2;1,60165E-05
511000;0,000298;1,9;18,1;6,91298E-06
511000;0,000298;2,8;1;0,962346
511000;0,000298;2,8;2,9;0,345963
511000;0,000298;2,8;4,8;0,0505354
511000;0,000298;2,8;6,7;0,00932011
511000;0,000298;2,8;8,6;0,00224733
511000;0,000298;2,8;10,5;0,000653983
511000;0,000298;2,8;12,4;0,000217757
511000;0,000298;2,8;14,3;0,000080231
511000;0,000298;2,8;16,2;3,19966E-05
511000;0,000298;2,8;18,1;1,36027E-05
511000;0,000298;3,7;1;0,991319
511000;0,000298;3,7;2,9;0,594957
511000;0,000298;3,7;4,8;0,111015
511000;0,000298;3,7;6,7;0,0197778
511000;0,000298;3,7;8,6;0,00454099
511000;0,000298;3,7;10,5;0,00127119
511000;0,000298;3,7;12,4;0,000410727
511000;0,000298;3,7;14,3;0,000147751
511000;0,000298;3,7;16,2;5,77824E-05
511000;0,000298;3,7;18,1;2,41661E-05
511000;0,000298;4,6;1;0,999114
511000;0,000298;4,6;2,9;0,816859
511000;0,000298;4,6;4,8;0,227207
511000;0,000298;4,6;6,7;0,0405296
511000;0,000298;4,6;8,6;0,00882812
511000;0,000298;4,6;10,5;0,00236488
511000;0,000298;4,6;12,4;0,000738655
511000;0,000298;4,6;14,3;0,000258749
511000;0,000298;4,6;16,2;9,90433E-05
511000;0,000298;4,6;18,1;4,06932E-05
511000;0,000298;5,5;1;0,999905
511000;0,000298;5,5;2,9;0,94508
511000;0,000298;5,5;4,8;0,421778
511000;0,000298;5,5;6,7;0,0818408
511000;0,000298;5,5;8,6;0,0169299
511000;0,000298;5,5;10,5;0,00431453
511000;0,000298;5,5;12,4;0,00129683
511000;0,000298;5,5;14,3;0,000440977
511000;0,000298;5,5;16,2;0,000164849
511000;0,000298;5,5;18,1;6,64307E-05
511000;0,000298;6,4;1;0,998872
511000;0,000298;6,4;2,9;0,992616
511000;0,000298;6,4;4,8;0,669987
511000;0,000298;6,4;6,7;0,163047
511000;0,000298;6,4;8,6;0,0325018
511000;0,000298;6,4;10,5;0,00783391
511000;0,000298;6,4;12,4;0,00225372
511000;0,000298;6,4;14,3;0,000741127
511000;0,000298;6,4;16,2;0,00026987
511000;0,000298;6,4;18,1;0,000106468
511000;0,000298;7,3;1;0,9978
511000;0,000298;7,3;2,9;0,999758
511000;0,000298;7,3;4,8;0,877481
511000;0,000298;7,3;6,7;0,312982
511000;0,000298;7,3;8,6;0,0629953
511000;0,000298;7,3;10,5;0,014305
511000;0,000298;7,3;12,4;0,00391415
511000;0,000298;7,3;14,3;0,00123915
511000;0,000298;7,3;16,2;0,000438161
511000;0,000298;7,3;18,1;0,000168862
511000;0,000298;8,2;1;0,997186
511000;0,000298;8,2;2,9;0,993612
511000;0,000298;8,2;4,8;0,979191
511000;0,000298;8,2;6,7;0,545489
511000;0,000298;8,2;8,6;0,123362
511000;0,000298;8,2;10,5;0,0264871
511000;0,000298;8,2;12,4;0,00684492
511000;0,000298;8,2;14,3;0,0020748
511000;0,000298;8,2;16,2;0,000709775
511000;0,000298;8,2;18,1;0,000266528
511000;0,000298;9,1;1;0,997054
511000;0,000298;9,1;2,9;0,98619
511000;0,000298;9,1;4,8;0,999913
511000;0,000298;9,1;6,7;0,798519
511000;0,000298;9,1;8,6;0,240417
511000;0,000298;9,1;10,5;0,0500414
511000;0,000298;9,1;12,4;0,0121334
511000;0,000298;9,1;14,3;0,00349838
511000;0,000298;9,1;16,2;0,00115264
511000;0,000298;9,1;18,1;0,000420453
511000;0,000496;1;2,9;0,00327396
511000;0,000496;1;4,8;0,000131477
511000;0,000496;1;6,7;1,09222E-05
511000;0,000496;1;8,6;1,3527E-06
511000;0,000496;1;10,5;2,17032E-07
511000;0,000496;1;12,4;4,18728E-08
511000;0,000496;1;14,3;9,2886E-09
511000;0,000496;1;16,2;2,30047E-09
511000;0,000496;1;18,1;6,23239E-10
511000;0,000496;1,9;1;0,938837
511000;0,000496;1,9;2,9;0,0222108
511000;0,000496;1,9;4,8;0,000666781
511000;0,000496;1,9;6,7;4,74569E-05
511000;0,000496;1,9;8,6;5,33143E-06
511000;0,000496;1,9;10,5;7,98569E-07
511000;0,000496;1,9;12,4;1,4628E-07
511000;0,000496;1,9;14,3;3,11451E-08
511000;0,000496;1,9;16,2;7,45945E-09
511000;0,000496;1,9;18,1;1,96499E-09
511000;0,000496;2,8;1;0,996543
511000;0,000496;2,8;2,9;0,143136
511000;0,000496;2,8;4,8;0,00293631
511000;0,000496;2,8;6,7;0,000170355
511000;0,000496;2,8;8,6;1,69882E-05
511000;0,000496;2,8;10,5;2,3483E-06
511000;0,000496;2,8;12,4;4,05558E-07
511000;0,000496;2,8;14,3;8,24974E-08
511000;0,000496;2,8;16,2;1,90458E-08
511000;0,000496;2,8;18,1;4,86671E-09
511000;0,000496;3,7;1;0,981858
511000;0,000496;3,7;2,9;0,707165
511000;0,000496;3,7;4,8;0,013633
511000;0,000496;3,7;6,7;0,000594624
511000;0,000496;3,7;8,6;0,00005102
511000;0,000496;3,7;10,5;6,41012E-06
511000;0,000496;3,7;12,4;1,03465E-06
511000;0,000496;3,7;14,3;1,9996E-07
511000;0,000496;3,7;16,2;4,43294E-08
511000;0,000496;3,7;18,1;1,09578E-08
511000;0,000496;4,6;1;0,985301
511000;0,000496;4,6;2,9;0,992222
511000;0,000496;4,6;4,8;0,07562
511000;0,000496;4,6;6,7;0,00217803
511000;0,000496;4,6;8,6;0,000153312
511000;0,000496;4,6;10,5;1,71459E-05
511000;0,000496;4,6;12,4;2,5577E-06
511000;0,000496;4,6;14,3;4,66443E-07
511000;0,000496;4,6;16,2;9,88485E-08
511000;0,000496;4,6;18,1;2,35619E-08
511000;0,000496;5,5;1;0,993911
511000;0,000496;5,5;2,9;0,910676
511000;0,000496;5,5;4,8;0,480684
511000;0,000496;5,5;6,7;0,00897624
511000;0,000496;5,5;8,6;0,000479331
511000;0,000496;5,5;10,5;4,63118E-05
511000;0,000496;5,5;12,4;6,29125E-06
511000;0,000496;5,5;14,3;1,07345E-06
511000;0,000496;5,5;16,2;2,16276E-07
511000;0,000496;5,5;18,1;4,95262E-08
511000;0,000496;6,4;1;0,999015
511000;0,000496;6,4;2,9;0,914328
511000;0,000496;6,4;4,8;0,997044
511000;0,000496;6,4;6,7;0,0458557
511000;0,000496;6,4;8,6;0,00162079
511000;0,000496;6,4;10,5;0,000129273
511000;0,000496;6,4;12,4;1,56738E-05
511000;0,000496;6,4;14,3;2,47507E-06
511000;0,000496;6,4;16,2;4,70949E-07
511000;0,000496;6,4;18,1;1,03148E-07
511000;0,000496;7,3;1;0,999951
511000;0,000496;7,3;2,9;0,958321
511000;0,000496;7,3;4,8;0,842944
511000;0,000496;7,3;6,7;0,314644
511000;0,000496;7,3;8,6;0,00624826
511000;0,000496;7,3;10,5;0,000381811
511000;0,000496;7,3;12,4;4,01494E-05
511000;0,000496;7,3;14,3;5,78437E-06
511000;0,000496;7,3;16,2;1,03085E-06
511000;0,000496;7,3;18,1;2,14794E-07
511000;0,000496;8,2;1;0,998899
511000;0,000496;8,2;2,9;0,991549
511000;0,000496;8,2;4,8;0,828878
511000;0,000496;8,2;6,7;0,999212
511000;0,000496;8,2;8,6;0,0300227
511000;0,000496;8,2;10,5;0,00122972
511000;0,000496;8,2;12,4;0,000107393
511000;0,000496;8,2;14,3;1,38449E-05
511000;0,000496;8,2;16,2;2,28658E-06
511000;0,000496;8,2;18,1;4,50326E-07
511000;0,000496;9,1;1;0,997764
511000;0,000496;9,1;2,9;0,999928
511000;0,000496;9,1;4,8;0,9041
511000;0,000496;9,1;6,7;0,792465
511000;0,000496;9,1;8,6;0,205777
511000;0,000496;9,1;10,5;0,00452392
511000;0,000496;9,1;12,4;0,000305681
511000;0,000496;9,1;14,3;3,43063E-05
511000;0,000496;9,1;16,2;5,17861E-06
511000;0,000496;9,1;18,1;9,56201E-07
511000;0,000694;1;2,9;0,000200068
511000;0,000694;1;4,8;2,51947E-06
511000;0,000694;1;6,7;8,60487E-08
511000;0,000694;1;8,6;5,03748E-09
511000;0,000694;1;10,5;4,17669E-10
511000;0,000694;1;12,4;4,43652E-11
511000;0,000694;1;14,3;5,68462E-12
511000;0,000694;1;16,2;8,44715E-13
511000;0,000694;1;18,1;1,41636E-13
511000;0,000694;1,9;1;0,992367
511000;0,000694;1,9;2,9;0,00294614
511000;0,000694;1,9;4,8;2,10708E-05
511000;0,000694;1,9;6,7;5,57113E-07
511000;0,000694;1,9;8,6;2,79389E-08
511000;0,000694;1,9;10,5;2,0819E-09
511000;0,000694;1,9;12,4;2,04239E-10
511000;0,000694;1,9;14,3;2,45904E-11
511000;0,000694;1,9;16,2;3,47415E-12
511000;0,000694;1,9;18,1;5,58543E-13
511000;0,000694;2,8;1;0,952891
511000;0,000694;2,8;2,9;0,0656559
511000;0,000694;2,8;4,8;0,000166856
511000;0,000694;2,8;6,7;3,10015E-06
511000;0,000694;2,8;8,6;1,28296E-07
511000;0,000694;2,8;10,5;8,43021E-09
511000;0,000694;2,8;12,4;7,55277E-10
511000;0,000694;2,8;14,3;8,48264E-11
511000;0,000694;2,8;16,2;1,13369E-11
511000;0,000694;2,8;18,1;1,7412E-12
511000;0,000694;3,7;1;0,995463
511000;0,000694;3,7;2,9;0,998947
511000;0,000694;3,7;4,8;0,00162944
511000;0,000694;3,7;6,7;1,77125E-05
511000;0,000694;3,7;8,6;5,71983E-07
511000;0,000694;3,7;10,5;3,23054E-08
511000;0,000694;3,7;12,4;2,60593E-09
511000;0,000694;3,7;14,3;2,70604E-10
511000;0,000694;3,7;16,2;3,4008E-11
511000;0,000694;3,7;18,1;4,9686E-12
511000;0,000694;4,6;1;0,996999
511000;0,000694;4,6;2,9;0,789087
511000;0,000694;4,6;4,8;0,0281076
511000;0,000694;4,6;6,7;0,000115245
511000;0,000694;4,6;8,6;2,65116E-06
511000;0,000694;4,6;10,5;1,24169E-07
511000;0,000694;4,6;12,4;8,8534E-09
511000;0,000694;4,6;14,3;8,40758E-10
511000;0,000694;4,6;16,2;9,86502E-11
511000;0,000694;4,6;18,1;1,36424E-11
511000;0,000694;5,5;1;0,990932
511000;0,000694;5,5;2,9;0,961366
511000;0,000694;5,5;4,8;0,960364
511000;0,000694;5,5;6,7;0,000973734
511000;0,000694;5,5;8,6;1,34715E-05
511000;0,000694;5,5;10,5;4,96058E-07
511000;0,000694;5,5;12,4;3,0501E-08
511000;0,000694;5,5;14,3;2,6125E-09
511000;0,000694;5,5;16,2;2,83726E-10
511000;0,000694;5,5;18,1;3,69223E-11
511000;0,000694;6,4;1;0,993943
511000;0,000694;6,4;2,9;0,987967
511000;0,000694;6,4;4,8;0,650664
511000;0,000694;6,4;6,7;0,014301
511000;0,000694;6,4;8,6;0,000080001
511000;0,000694;6,4;10,5;2,12555E-06
511000;0,000694;6,4;12,4;1,08884E-07
511000;0,000694;6,4;14,3;8,26273E-09
511000;0,000694;6,4;16,2;8,21746E-10
511000;0,000694;6,4;18,1;9,99266E-11
511000;0,000694;7,3;1;0,998749
511000;0,000694;7,3;2,9;0,94722
