x 	 y 	 b 	 n 	 func
 0.200000 	 0.927273 	 0.100000 	 19.000000 	 -0.001797
 0.200000 	 0.927273 	 0.200000 	 1.000000 	 0.050049
 0.200000 	 0.927273 	 0.200000 	 7.000000 	 0.050020
 0.200000 	 0.927273 	 0.200000 	 19.000000 	 0.050020
 0.200000 	 0.927273 	 0.300000 	 1.000000 	 -0.044174
 0.200000 	 0.927273 	 0.300000 	 7.000000 	 -0.046007
 0.200000 	 0.927273 	 0.300000 	 19.000000 	 -0.046007
 0.200000 	 0.927273 	 0.400000 	 1.000000 	 0.222663
 0.200000 	 0.927273 	 0.400000 	 7.000000 	 0.223831
 0.200000 	 0.927273 	 0.400000 	 19.000000 	 0.223831
 0.200000 	 0.927273 	 0.500000 	 1.000000 	 -0.159888
 0.200000 	 0.927273 	 0.500000 	 7.000000 	 -0.190443
 0.200000 	 0.927273 	 0.500000 	 19.000000 	 -0.190429
 0.200000 	 0.927273 	 0.600000 	 1.000000 	 -0.442257
 0.200000 	 0.927273 	 0.600000 	 7.000000 	 -0.396877
 0.200000 	 0.927273 	 0.600000 	 19.000000 	 -0.396906
 0.200000 	 0.927273 	 0.700000 	 1.000000 	 -0.442163
 0.200000 	 0.927273 	 0.700000 	 7.000000 	 -0.437732
 0.200000 	 0.927273 	 0.700000 	 19.000000 	 -0.437771
 0.200000 	 0.927273 	 0.800000 	 1.000000 	 -0.278213
 0.200000 	 0.927273 	 0.800000 	 7.000000 	 -0.411795
 0.200000 	 0.927273 	 0.800000 	 19.000000 	 -0.410597
 0.200000 	 0.927273 	 0.900000 	 1.000000 	 -0.060214
 0.200000 	 0.927273 	 0.900000 	 7.000000 	 -0.128109
 0.200000 	 0.927273 	 0.900000 	 19.000000 	 -0.130600
 0.200000 	 0.927273 	 1.000000 	 1.000000 	 0.153850
 0.200000 	 0.927273 	 1.000000 	 7.000000 	 0.341929
 0.200000 	 0.927273 	 1.000000 	 19.000000 	 0.346621
 0.200000 	 0.927273 	 1.100000 	 1.000000 	 0.340565
 0.200000 	 0.927273 	 1.100000 	 7.000000 	 0.607669
 0.200000 	 0.927273 	 1.100000 	 19.000000 	 0.599078
 0.200000 	 1.018182 	 0.100000 	 1.000000 	 0.001285
 0.200000 	 1.018182 	 0.100000 	 7.000000 	 0.001285
 0.200000 	 1.018182 	 0.100000 	 19.000000 	 0.001285
 0.200000 	 1.018182 	 0.200000 	 1.000000 	 -0.015501
 0.200000 	 1.018182 	 0.200000 	 7.000000 	 -0.015579
