x 	 y 	 b 	 n 	 func
 0.563636 	 1.018182 	 1.100000 	 19.000000 	 0.065901
 0.563636 	 1.018182 	 1.200000 	 1.000000 	 0.133397
 0.563636 	 1.018182 	 1.200000 	 7.000000 	 0.149002
 0.563636 	 1.018182 	 1.200000 	 19.000000 	 0.149000
 0.563636 	 1.018182 	 1.300000 	 1.000000 	 0.205320
 0.563636 	 1.018182 	 1.300000 	 7.000000 	 0.223912
 0.563636 	 1.018182 	 1.300000 	 19.000000 	 0.223912
 0.563636 	 1.018182 	 1.400000 	 1.000000 	 0.271640
 0.563636 	 1.018182 	 1.400000 	 7.000000 	 0.284998
 0.563636 	 1.018182 	 1.400000 	 19.000000 	 0.285012
 0.563636 	 1.018182 	 1.500000 	 1.000000 	 0.330972
 0.563636 	 1.018182 	 1.500000 	 7.000000 	 0.332120
 0.563636 	 1.018182 	 1.500000 	 19.000000 	 0.332128
 0.563636 	 1.018182 	 1.600000 	 1.000000 	 0.382951
 0.563636 	 1.018182 	 1.600000 	 7.000000 	 0.367808
 0.563636 	 1.018182 	 1.600000 	 19.000000 	 0.367763
 0.563636 	 1.018182 	 1.700000 	 1.000000 	 0.427787
 0.563636 	 1.018182 	 1.700000 	 7.000000 	 0.395054
 0.563636 	 1.018182 	 1.700000 	 19.000000 	 0.394964
 0.563636 	 1.018182 	 1.800000 	 1.000000 	 0.465990
 0.563636 	 1.018182 	 1.800000 	 7.000000 	 0.416386
 0.563636 	 1.018182 	 1.800000 	 19.000000 	 0.416348
 0.563636 	 1.018182 	 1.900000 	 1.000000 	 0.498197
 0.563636 	 1.018182 	 1.900000 	 7.000000 	 0.433729
 0.563636 	 1.018182 	 1.900000 	 19.000000 	 0.433868
 0.563636 	 1.018182 	 2.000000 	 1.000000 	 0.525082
 0.563636 	 1.018182 	 2.000000 	 7.000000 	 0.448524
 0.563636 	 1.018182 	 2.000000 	 19.000000 	 0.448889
 0.563636 	 1.109091 	 1.000000 	 1.000000 	 -0.072828
 0.563636 	 1.109091 	 1.000000 	 7.000000 	 -0.078389
 0.563636 	 1.109091 	 1.000000 	 19.000000 	 -0.078389
 0.563636 	 1.109091 	 1.100000 	 1.000000 	 -0.006609
 0.563636 	 1.109091 	 1.100000 	 7.000000 	 -0.007456
 0.563636 	 1.109091 	 1.100000 	 19.000000 	 -0.007456
 0.563636 	 1.109091 	 1.200000 	 1.000000 	 0.068633
 0.563636 	 1.109091 	 1.200000 	 7.000000 	 0.079379
 0.563636 	 1.109091 	 1.200000 	 19.000000 	 0.079381
 0.563636 	 1.109091 	 1.300000 	 1.000000 	 0.145170
 0.563636 	 1.109091 	 1.300000 	 7.000000 	 0.167223
 0.563636 	 1.109091 	 1.300000 	 19.000000 	 0.167218
 0.563636 	 1.109091 	 1.400000 	 1.000000 	 0.218323
 0.563636 	 1.109091 	 1.400000 	 7.000000 	 0.244383
 0.563636 	 1.109091 	 1.400000 	 19.000000 	 0.244378
 0.563636 	 1.109091 	 1.500000 	 1.000000 	 0.285574
 0.563636 	 1.109091 	 1.500000 	 7.000000 	 0.305918
 0.563636 	 1.109091 	 1.500000 	 19.000000 	 0.305947
 0.563636 	 1.109091 	 1.600000 	 1.000000 	 0.345815
 0.563636 	 1.109091 	 1.600000 	 7.000000 	 0.352440
 0.563636 	 1.109091 	 1.600000 	 19.000000 	 0.352475
 0.563636 	 1.109091 	 1.700000 	 1.000000 	 0.398788
 0.563636 	 1.109091 	 1.700000 	 7.000000 	 0.387030
 0.563636 	 1.109091 	 1.700000 	 19.000000 	 0.386982
 0.563636 	 1.109091 	 1.800000 	 1.000000 	 0.444730
 0.563636 	 1.109091 	 1.800000 	 7.000000 	 0.412976
 0.563636 	 1.109091 	 1.800000 	 19.000000 	 0.412812
 0.563636 	 1.109091 	 1.900000 	 1.000000 	 0.484133
 0.563636 	 1.109091 	 1.900000 	 7.000000 	 0.432912
 0.563636 	 1.109091 	 1.900000 	 19.000000 	 0.432742
 0.563636 	 1.109091 	 2.000000 	 1.000000 	 0.517602
 0.563636 	 1.109091 	 2.000000 	 7.000000 	 0.448774
 0.563636 	 1.109091 	 2.000000 	 19.000000 	 0.448804
 0.745455 	 0.200000 	 1.000000 	 1.000000 	 0.071953
 0.745455 	 0.200000 	 1.000000 	 7.000000 	 0.073029
 0.745455 	 0.200000 	 1.000000 	 19.000000 	 0.073029
 0.745455 	 0.200000 	 1.100000 	 1.000000 	 0.081884
 0.745455 	 0.200000 	 1.100000 	 7.000000 	 0.084014
 0.745455 	 0.200000 	 1.100000 	 19.000000 	 0.084014
 0.745455 	 0.200000 	 1.200000 	 1.000000 	 0.090430
 0.745455 	 0.200000 	 1.200000 	 7.000000 	 0.094115
 0.745455 	 0.200000 	 1.200000 	 19.000000 	 0.094115
 0.745455 	 0.200000 	 1.300000 	 1.000000 	 0.097664
 0.745455 	 0.200000 	 1.300000 	 7.000000 	 0.103450
 0.745455 	 0.200000 	 1.300000 	 19.000000 	 0.103450
 0.745455 	 0.200000 	 1.400000 	 1.000000 	 0.103704
 0.745455 	 0.200000 	 1.400000 	 7.000000 	 0.112148
 0.745455 	 0.200000 	 1.400000 	 19.000000 	 0.112148
 0.745455 	 0.200000 	 1.500000 	 1.000000 	 0.108685
 0.745455 	 0.200000 	 1.500000 	 7.000000 	 0.120332
 0.745455 	 0.200000 	 1.500000 	 19.000000 	 0.120331
 0.745455 	 0.200000 	 1.600000 	 1.000000 	 0.112739
 0.745455 	 0.200000 	 1.600000 	 7.000000 	 0.128108
 0.745455 	 0.200000 	 1.600000 	 19.000000 	 0.128107
 0.745455 	 0.200000 	 1.700000 	 1.000000 	 0.115991
 0.745455 	 0.200000 	 1.700000 	 7.000000 	 0.135563
 0.745455 	 0.200000 	 1.700000 	 19.000000 	 0.135562
 0.745455 	 0.200000 	 1.800000 	 1.000000 	 0.118554
 0.745455 	 0.200000 	 1.800000 	 7.000000 	 0.142769
 0.745455 	 0.200000 	 1.800000 	 19.000000 	 0.142768
 0.745455 	 0.200000 	 1.900000 	 1.000000 	 0.120527
 0.745455 	 0.200000 	 1.900000 	 7.000000 	 0.149780
 0.745455 	 0.200000 	 1.900000 	 19.000000 	 0.149782
 0.745455 	 0.200000 	 2.000000 	 1.000000 	 0.121998
 0.745455 	 0.200000 	 2.000000 	 7.000000 	 0.156639
 0.745455 	 0.200000 	 2.000000 	 19.000000 	 0.156648
 0.745455 	 0.290909 	 1.000000 	 1.000000 	 0.096940
 0.745455 	 0.290909 	 1.000000 	 7.000000 	 0.097370
 0.745455 	 0.290909 	 1.000000 	 19.000000 	 0.097370
 0.745455 	 0.290909 	 1.100000 	 1.000000 	 0.111851
 0.745455 	 0.290909 	 1.100000 	 7.000000 	 0.113120
 0.745455 	 0.290909 	 1.100000 	 19.000000 	 0.113120
 0.745455 	 0.290909 	 1.200000 	 1.000000 	 0.124808
 0.745455 	 0.290909 	 1.200000 	 7.000000 	 0.127519
 0.745455 	 0.290909 	 1.200000 	 19.000000 	 0.127519
 0.745455 	 0.290909 	 1.300000 	 1.000000 	 0.135870
 0.745455 	 0.290909 	 1.300000 	 7.000000 	 0.140724
 0.745455 	 0.290909 	 1.300000 	 19.000000 	 0.140724
 0.745455 	 0.290909 	 1.400000 	 1.000000 	 0.145180
 0.745455 	 0.290909 	 1.400000 	 7.000000 	 0.152931
 0.745455 	 0.290909 	 1.400000 	 19.000000 	 0.152931
 0.745455 	 0.290909 	 1.500000 	 1.000000 	 0.152919
 0.745455 	 0.290909 	 1.500000 	 7.000000 	 0.164330
 0.745455 	 0.290909 	 1.500000 	 19.000000 	 0.164330
 0.745455 	 0.290909 	 1.600000 	 1.000000 	 0.159274
 0.745455 	 0.290909 	 1.600000 	 7.000000 	 0.175089
 0.745455 	 0.290909 	 1.600000 	 19.000000 	 0.175086
 0.745455 	 0.290909 	 1.700000 	 1.000000 	 0.164422
 0.745455 	 0.290909 	 1.700000 	 7.000000 	 0.185346
 0.745455 	 0.290909 	 1.700000 	 19.000000 	 0.185340
 0.745455 	 0.290909 	 1.800000 	 1.000000 	 0.168530
 0.745455 	 0.290909 	 1.800000 	 7.000000 	 0.195215
 0.745455 	 0.290909 	 1.800000 	 19.000000 	 0.195204
 0.745455 	 0.290909 	 1.900000 	 1.000000 	 0.171743
 0.745455 	 0.290909 	 1.900000 	 7.000000 	 0.204786
 0.745455 	 0.290909 	 1.900000 	 19.000000 	 0.204767
 0.745455 	 0.290909 	 2.000000 	 1.000000 	 0.174191
 0.745455 	 0.290909 	 2.000000 	 7.000000 	 0.214130
 0.745455 	 0.290909 	 2.000000 	 19.000000 	 0.214099
 0.745455 	 0.381818 	 1.000000 	 1.000000 	 0.114073
 0.745455 	 0.381818 	 1.000000 	 7.000000 	 0.113571
 0.745455 	 0.381818 	 1.000000 	 19.000000 	 0.113571
 0.745455 	 0.381818 	 1.100000 	 1.000000 	 0.134319
 0.745455 	 0.381818 	 1.100000 	 7.000000 	 0.134020
 0.745455 	 0.381818 	 1.100000 	 19.000000 	 0.134020
 0.745455 	 0.381818 	 1.200000 	 1.000000 	 0.152149
 0.745455 	 0.381818 	 1.200000 	 7.000000 	 0.152599
 0.745455 	 0.381818 	 1.200000 	 19.000000 	 0.152599
 0.745455 	 0.381818 	 1.300000 	 1.000000 	 0.167544
 0.745455 	 0.381818 	 1.300000 	 7.000000 	 0.169478
 0.745455 	 0.381818 	 1.300000 	 19.000000 	 0.169478
 0.745455 	 0.381818 	 1.400000 	 1.000000 	 0.180635
 0.745455 	 0.381818 	 1.400000 	 7.000000 	 0.184916
 0.745455 	 0.381818 	 1.400000 	 19.000000 	 0.184916
 0.745455 	 0.381818 	 1.500000 	 1.000000 	 0.191626
 0.745455 	 0.381818 	 1.500000 	 7.000000 	 0.199178
 0.745455 	 0.381818 	 1.500000 	 19.000000 	 0.199179
 0.745455 	 0.381818 	 1.600000 	 1.000000 	 0.200747
 0.745455 	 0.381818 	 1.600000 	 7.000000 	 0.212507
 0.745455 	 0.381818 	 1.600000 	 19.000000 	 0.212508
 0.745455 	 0.381818 	 1.700000 	 1.000000 	 0.208224
 0.745455 	 0.381818 	 1.700000 	 7.000000 	 0.225105
 0.745455 	 0.381818 	 1.700000 	 19.000000 	 0.225106
 0.745455 	 0.381818 	 1.800000 	 1.000000 	 0.214272
 0.745455 	 0.381818 	 1.800000 	 7.000000 	 0.237140
 0.745455 	 0.381818 	 1.800000 	 19.000000 	 0.237138
 0.745455 	 0.381818 	 1.900000 	 1.000000 	 0.219086
 0.745455 	 0.381818 	 1.900000 	 7.000000 	 0.248744
 0.745455 	 0.381818 	 1.900000 	 19.000000 	 0.248734
 0.745455 	 0.381818 	 2.000000 	 1.000000 	 0.222838
 0.745455 	 0.381818 	 2.000000 	 7.000000 	 0.260023
 0.745455 	 0.381818 	 2.000000 	 19.000000 	 0.259998
 0.745455 	 0.472727 	 1.000000 	 1.000000 	 0.121965
 0.745455 	 0.472727 	 1.000000 	 7.000000 	 0.120880
 0.745455 	 0.472727 	 1.000000 	 19.000000 	 0.120880
 0.745455 	 0.472727 	 1.100000 	 1.000000 	 0.147784
 0.745455 	 0.472727 	 1.100000 	 7.000000 	 0.146108
 0.745455 	 0.472727 	 1.100000 	 19.000000 	 0.146108
 0.745455 	 0.472727 	 1.200000 	 1.000000 	 0.170913
 0.745455 	 0.472727 	 1.200000 	 7.000000 	 0.168934
 0.745455 	 0.472727 	 1.200000 	 19.000000 	 0.168934
 0.745455 	 0.472727 	 1.300000 	 1.000000 	 0.191164
 0.745455 	 0.472727 	 1.300000 	 7.000000 	 0.189471
 0.745455 	 0.472727 	 1.300000 	 19.000000 	 0.189471
 0.745455 	 0.472727 	 1.400000 	 1.000000 	 0.208599
 0.745455 	 0.472727 	 1.400000 	 7.000000 	 0.208018
 0.745455 	 0.472727 	 1.400000 	 19.000000 	 0.208018
 0.745455 	 0.472727 	 1.500000 	 1.000000 	 0.223408
 0.745455 	 0.472727 	 1.500000 	 7.000000 	 0.224925
 0.745455 	 0.472727 	 1.500000 	 19.000000 	 0.224925
 0.745455 	 0.472727 	 1.600000 	 1.000000 	 0.235841
 0.745455 	 0.472727 	 1.600000 	 7.000000 	 0.240520
 0.745455 	 0.472727 	 1.600000 	 19.000000 	 0.240522
 0.745455 	 0.472727 	 1.700000 	 1.000000 	 0.246162
 0.745455 	 0.472727 	 1.700000 	 7.000000 	 0.255086
 0.745455 	 0.472727 	 1.700000 	 19.000000 	 0.255092
 0.745455 	 0.472727 	 1.800000 	 1.000000 	 0.254631
 0.745455 	 0.472727 	 1.800000 	 7.000000 	 0.268858
 0.745455 	 0.472727 	 1.800000 	 19.000000 	 0.268868
 0.745455 	 0.472727 	 1.900000 	 1.000000 	 0.261488
 0.745455 	 0.472727 	 1.900000 	 7.000000 	 0.282021
 0.745455 	 0.472727 	 1.900000 	 19.000000 	 0.282036
 0.745455 	 0.472727 	 2.000000 	 1.000000 	 0.266949
 0.745455 	 0.472727 	 2.000000 	 7.000000 	 0.294724
 0.745455 	 0.472727 	 2.000000 	 19.000000 	 0.294740
 0.745455 	 0.563636 	 1.000000 	 1.000000 	 0.119975
 0.745455 	 0.563636 	 1.000000 	 7.000000 	 0.119047
 0.745455 	 0.563636 	 1.000000 	 19.000000 	 0.119047
 0.745455 	 0.563636 	 1.100000 	 1.000000 	 0.151343
 0.745455 	 0.563636 	 1.100000 	 7.000000 	 0.149244
 0.745455 	 0.563636 	 1.100000 	 19.000000 	 0.149244
 0.745455 	 0.563636 	 1.200000 	 1.000000 	 0.180041
 0.745455 	 0.563636 	 1.200000 	 7.000000 	 0.176604
 0.745455 	 0.563636 	 1.200000 	 19.000000 	 0.176604
 0.745455 	 0.563636 	 1.300000 	 1.000000 	 0.205595
 0.745455 	 0.563636 	 1.300000 	 7.000000 	 0.201034
 0.745455 	 0.563636 	 1.300000 	 19.000000 	 0.201034
 0.745455 	 0.563636 	 1.400000 	 1.000000 	 0.227911
 0.745455 	 0.563636 	 1.400000 	 7.000000 	 0.222813
 0.745455 	 0.563636 	 1.400000 	 19.000000 	 0.222813
 0.745455 	 0.563636 	 1.500000 	 1.000000 	 0.247115
 0.745455 	 0.563636 	 1.500000 	 7.000000 	 0.242361
 0.745455 	 0.563636 	 1.500000 	 19.000000 	 0.242361
 0.745455 	 0.563636 	 1.600000 	 1.000000 	 0.263440
 0.745455 	 0.563636 	 1.600000 	 7.000000 	 0.260109
 0.745455 	 0.563636 	 1.600000 	 19.000000 	 0.260108
 0.745455 	 0.563636 	 1.700000 	 1.000000 	 0.277169
 0.745455 	 0.563636 	 1.700000 	 7.000000 	 0.276440
 0.745455 	 0.563636 	 1.700000 	 19.000000 	 0.276440
 0.745455 	 0.563636 	 1.800000 	 1.000000 	 0.288593
 0.745455 	 0.563636 	 1.800000 	 7.000000 	 0.291671
 0.745455 	 0.563636 	 1.800000 	 19.000000 	 0.291676
 0.745455 	 0.563636 	 1.900000 	 1.000000 	 0.297992
 0.745455 	 0.563636 	 1.900000 	 7.000000 	 0.306060
 0.745455 	 0.563636 	 1.900000 	 19.000000 	 0.306076
 0.745455 	 0.563636 	 2.000000 	 1.000000 	 0.305626
 0.745455 	 0.563636 	 2.000000 	 7.000000 	 0.319808
 0.745455 	 0.563636 	 2.000000 	 19.000000 	 0.319840
 0.745455 	 0.654545 	 1.000000 	 1.000000 	 0.108267
 0.745455 	 0.654545 	 1.000000 	 7.000000 	 0.108130
 0.745455 	 0.654545 	 1.000000 	 19.000000 	 0.108130
 0.745455 	 0.654545 	 1.100000 	 1.000000 	 0.144756
 0.745455 	 0.654545 	 1.100000 	 7.000000 	 0.143420
 0.745455 	 0.654545 	 1.100000 	 19.000000 	 0.143420
 0.745455 	 0.654545 	 1.200000 	 1.000000 	 0.179019
 0.745455 	 0.654545 	 1.200000 	 7.000000 	 0.175755
 0.745455 	 0.654545 	 1.200000 	 19.000000 	 0.175755
 0.745455 	 0.654545 	 1.300000 	 1.000000 	 0.210143
 0.745455 	 0.654545 	 1.300000 	 7.000000 	 0.204572
 0.745455 	 0.654545 	 1.300000 	 19.000000 	 0.204572
 0.745455 	 0.654545 	 1.400000 	 1.000000 	 0.237772
 0.745455 	 0.654545 	 1.400000 	 7.000000 	 0.229992
 0.745455 	 0.654545 	 1.400000 	 19.000000 	 0.229992
 0.745455 	 0.654545 	 1.500000 	 1.000000 	 0.261890
 0.745455 	 0.654545 	 1.500000 	 7.000000 	 0.252451
 0.745455 	 0.654545 	 1.500000 	 19.000000 	 0.252451
 0.745455 	 0.654545 	 1.600000 	 1.000000 	 0.282668
 0.745455 	 0.654545 	 1.600000 	 7.000000 	 0.272478
 0.745455 	 0.654545 	 1.600000 	 19.000000 	 0.272477
 0.745455 	 0.654545 	 1.700000 	 1.000000 	 0.300372
 0.745455 	 0.654545 	 1.700000 	 7.000000 	 0.290577
 0.745455 	 0.654545 	 1.700000 	 19.000000 	 0.290572
 0.745455 	 0.654545 	 1.800000 	 1.000000 	 0.315305
 0.745455 	 0.654545 	 1.800000 	 7.000000 	 0.307178
 0.745455 	 0.654545 	 1.800000 	 19.000000 	 0.307170
 0.745455 	 0.654545 	 1.900000 	 1.000000 	 0.327777
 0.745455 	 0.654545 	 1.900000 	 7.000000 	 0.322630
 0.745455 	 0.654545 	 1.900000 	 19.000000 	 0.322623
 0.745455 	 0.654545 	 2.000000 	 1.000000 	 0.338081
 0.745455 	 0.654545 	 2.000000 	 7.000000 	 0.337206
 0.745455 	 0.654545 	 2.000000 	 19.000000 	 0.337209
 0.745455 	 0.745455 	 1.000000 	 1.000000 	 0.087787
 0.745455 	 0.745455 	 1.000000 	 7.000000 	 0.088544
 0.745455 	 0.745455 	 1.000000 	 19.000000 	 0.088544
 0.745455 	 0.745455 	 1.100000 	 1.000000 	 0.128467
 0.745455 	 0.745455 	 1.100000 	 7.000000 	 0.128661
 0.745455 	 0.745455 	 1.100000 	 19.000000 	 0.128661
 0.745455 	 0.745455 	 1.200000 	 1.000000 	 0.167905
 0.745455 	 0.745455 	 1.200000 	 7.000000 	 0.166366
 0.745455 	 0.745455 	 1.200000 	 19.000000 	 0.166366
 0.745455 	 0.745455 	 1.300000 	 1.000000 	 0.204589
 0.745455 	 0.745455 	 1.300000 	 7.000000 	 0.200244
 0.745455 	 0.745455 	 1.300000 	 19.000000 	 0.200244
 0.745455 	 0.745455 	 1.400000 	 1.000000 	 0.237772
 0.745455 	 0.745455 	 1.400000 	 7.000000 	 0.229992
 0.745455 	 0.745455 	 1.400000 	 19.000000 	 0.229992
 0.745455 	 0.745455 	 1.500000 	 1.000000 	 0.267200
 0.745455 	 0.745455 	 1.500000 	 7.000000 	 0.255931
 0.745455 	 0.745455 	 1.500000 	 19.000000 	 0.255932
 0.745455 	 0.745455 	 1.600000 	 1.000000 	 0.292913
 0.745455 	 0.745455 	 1.600000 	 7.000000 	 0.278642
 0.745455 	 0.745455 	 1.600000 	 19.000000 	 0.278643
 0.745455 	 0.745455 	 1.700000 	 1.000000 	 0.315117
 0.745455 	 0.745455 	 1.700000 	 7.000000 	 0.298752
 0.745455 	 0.745455 	 1.700000 	 19.000000 	 0.298751
 0.745455 	 0.745455 	 1.800000 	 1.000000 	 0.334096
 0.745455 	 0.745455 	 1.800000 	 7.000000 	 0.316831
 0.745455 	 0.745455 	 1.800000 	 19.000000 	 0.316824
 0.745455 	 0.745455 	 1.900000 	 1.000000 	 0.350169
 0.745455 	 0.745455 	 1.900000 	 7.000000 	 0.333354
 0.745455 	 0.745455 	 1.900000 	 19.000000 	 0.333336
 0.745455 	 0.745455 	 2.000000 	 1.000000 	 0.363654
 0.745455 	 0.745455 	 2.000000 	 7.000000 	 0.348697
 0.745455 	 0.745455 	 2.000000 	 19.000000 	 0.348668
 0.745455 	 0.836364 	 1.000000 	 1.000000 	 0.060195
 0.745455 	 0.836364 	 1.000000 	 7.000000 	 0.061331
 0.745455 	 0.836364 	 1.000000 	 19.000000 	 0.061331
 0.745455 	 0.836364 	 1.100000 	 1.000000 	 0.103565
 0.745455 	 0.836364 	 1.100000 	 7.000000 	 0.105203
 0.745455 	 0.836364 	 1.100000 	 19.000000 	 0.105203
 0.745455 	 0.836364 	 1.200000 	 1.000000 	 0.147324
 0.745455 	 0.836364 	 1.200000 	 7.000000 	 0.148279
 0.745455 	 0.836364 	 1.200000 	 19.000000 	 0.148280
 0.745455 	 0.836364 	 1.300000 	 1.000000 	 0.189200
 0.745455 	 0.836364 	 1.300000 	 7.000000 	 0.187858
 0.745455 	 0.836364 	 1.300000 	 19.000000 	 0.187858
 0.745455 	 0.836364 	 1.400000 	 1.000000 	 0.227911
 0.745455 	 0.836364 	 1.400000 	 7.000000 	 0.222813
 0.745455 	 0.836364 	 1.400000 	 19.000000 	 0.222813
 0.745455 	 0.836364 	 1.500000 	 1.000000 	 0.262853
 0.745455 	 0.836364 	 1.500000 	 7.000000 	 0.253088
 0.745455 	 0.836364 	 1.500000 	 19.000000 	 0.253088
 0.745455 	 0.836364 	 1.600000 	 1.000000 	 0.293851
 0.745455 	 0.836364 	 1.600000 	 7.000000 	 0.279191
 0.745455 	 0.836364 	 1.600000 	 19.000000 	 0.279193
 0.745455 	 0.836364 	 1.700000 	 1.000000 	 0.320989
 0.745455 	 0.836364 	 1.700000 	 7.000000 	 0.301834
 0.745455 	 0.836364 	 1.700000 	 19.000000 	 0.301838
 0.745455 	 0.836364 	 1.800000 	 1.000000 	 0.344494
 0.745455 	 0.836364 	 1.800000 	 7.000000 	 0.321733
 0.745455 	 0.836364 	 1.800000 	 19.000000 	 0.321739
 0.745455 	 0.836364 	 1.900000 	 1.000000 	 0.364664
 0.745455 	 0.836364 	 1.900000 	 7.000000 	 0.339520
 0.745455 	 0.836364 	 1.900000 	 19.000000 	 0.339519
 0.745455 	 0.836364 	 2.000000 	 1.000000 	 0.381823
 0.745455 	 0.836364 	 2.000000 	 7.000000 	 0.355711
 0.745455 	 0.836364 	 2.000000 	 19.000000 	 0.355691
 0.745455 	 0.927273 	 1.000000 	 1.000000 	 0.027726
 0.745455 	 0.927273 	 1.000000 	 7.000000 	 0.028452
 0.745455 	 0.927273 	 1.000000 	 19.000000 	 0.028452
 0.745455 	 0.927273 	 1.100000 	 1.000000 	 0.071722
 0.745455 	 0.927273 	 1.100000 	 7.000000 	 0.073875
 0.745455 	 0.927273 	 1.100000 	 19.000000 	 0.073875
 0.745455 	 0.927273 	 1.200000 	 1.000000 	 0.118438
 0.745455 	 0.927273 	 1.200000 	 7.000000 	 0.121476
 0.745455 	 0.927273 	 1.200000 	 19.000000 	 0.121476
 0.745455 	 0.927273 	 1.300000 	 1.000000 	 0.164716
 0.745455 	 0.927273 	 1.300000 	 7.000000 	 0.166999
 0.745455 	 0.927273 	 1.300000 	 19.000000 	 0.167000
 0.745455 	 0.927273 	 1.400000 	 1.000000 	 0.208599
 0.745455 	 0.927273 	 1.400000 	 7.000000 	 0.208018
 0.745455 	 0.927273 	 1.400000 	 19.000000 	 0.208018
 0.745455 	 0.927273 	 1.500000 	 1.000000 	 0.249006
 0.745455 	 0.927273 	 1.500000 	 7.000000 	 0.243686
 0.745455 	 0.927273 	 1.500000 	 19.000000 	 0.243685
 0.745455 	 0.927273 	 1.600000 	 1.000000 	 0.285450
 0.745455 	 0.927273 	 1.600000 	 7.000000 	 0.274182
 0.745455 	 0.927273 	 1.600000 	 19.000000 	 0.274180
 0.745455 	 0.927273 	 1.700000 	 1.000000 	 0.317822
 0.745455 	 0.927273 	 1.700000 	 7.000000 	 0.300184
 0.745455 	 0.927273 	 1.700000 	 19.000000 	 0.300186
 0.745455 	 0.927273 	 1.800000 	 1.000000 	 0.346237
 0.745455 	 0.927273 	 1.800000 	 7.000000 	 0.322525
 0.745455 	 0.927273 	 1.800000 	 19.000000 	 0.322533
 0.745455 	 0.927273 	 1.900000 	 1.000000 	 0.370935
 0.745455 	 0.927273 	 1.900000 	 7.000000 	 0.342000
 0.745455 	 0.927273 	 1.900000 	 19.000000 	 0.342017
 0.745455 	 0.927273 	 2.000000 	 1.000000 	 0.392220
 0.745455 	 0.927273 	 2.000000 	 7.000000 	 0.359296
 0.745455 	 0.927273 	 2.000000 	 19.000000 	 0.359313
 0.745455 	 1.018182 	 1.000000 	 1.000000 	 -0.006988
 0.745455 	 1.018182 	 1.000000 	 7.000000 	 -0.007184
 0.745455 	 1.018182 	 1.000000 	 19.000000 	 -0.007184
 0.745455 	 1.018182 	 1.100000 	 1.000000 	 0.035070
 0.745455 	 1.018182 	 1.100000 	 7.000000 	 0.036481
 0.745455 	 1.018182 	 1.100000 	 19.000000 	 0.036481
 0.745455 	 1.018182 	 1.200000 	 1.000000 	 0.082875
 0.745455 	 1.018182 	 1.200000 	 7.000000 	 0.086538
 0.745455 	 1.018182 	 1.200000 	 19.000000 	 0.086538
 0.745455 	 1.018182 	 1.300000 	 1.000000 	 0.132315
 0.745455 	 1.018182 	 1.300000 	 7.000000 	 0.137368
 0.745455 	 1.018182 	 1.300000 	 19.000000 	 0.137368
 0.745455 	 1.018182 	 1.400000 	 1.000000 	 0.180635
 0.745455 	 1.018182 	 1.400000 	 7.000000 	 0.184916
 0.745455 	 1.018182 	 1.400000 	 19.000000 	 0.184916
 0.745455 	 1.018182 	 1.500000 	 1.000000 	 0.226158
 0.745455 	 1.018182 	 1.500000 	 7.000000 	 0.227026
 0.745455 	 1.018182 	 1.500000 	 19.000000 	 0.227026
 0.745455 	 1.018182 	 1.600000 	 1.000000 	 0.267979
 0.745455 	 1.018182 	 1.600000 	 7.000000 	 0.263124
 0.745455 	 1.018182 	 1.600000 	 19.000000 	 0.263122
 0.745455 	 1.018182 	 1.700000 	 1.000000 	 0.305707
 0.745455 	 1.018182 	 1.700000 	 7.000000 	 0.293607
 0.745455 	 1.018182 	 1.700000 	 19.000000 	 0.293602
 0.745455 	 1.018182 	 1.800000 	 1.000000 	 0.339282
 0.745455 	 1.018182 	 1.800000 	 7.000000 	 0.319315
 0.745455 	 1.018182 	 1.800000 	 19.000000 	 0.319312
 0.745455 	 1.018182 	 1.900000 	 1.000000 	 0.368841
 0.745455 	 1.018182 	 1.900000 	 7.000000 	 0.341185
 0.745455 	 1.018182 	 1.900000 	 19.000000 	 0.341194
 0.745455 	 1.018182 	 2.000000 	 1.000000 	 0.394632
 0.745455 	 1.018182 	 2.000000 	 7.000000 	 0.360083
 0.745455 	 1.018182 	 2.000000 	 19.000000 	 0.360113
 0.745455 	 1.109091 	 1.000000 	 1.000000 	 -0.041137
 0.745455 	 1.109091 	 1.000000 	 7.000000 	 -0.042116
 0.745455 	 1.109091 	 1.000000 	 19.000000 	 -0.042116
 0.745455 	 1.109091 	 1.100000 	 1.000000 	 -0.003932
 0.745455 	 1.109091 	 1.100000 	 7.000000 	 -0.004103
 0.745455 	 1.109091 	 1.100000 	 19.000000 	 -0.004103
 0.745455 	 1.109091 	 1.200000 	 1.000000 	 0.042639
 0.745455 	 1.109091 	 1.200000 	 7.000000 	 0.045099
 0.745455 	 1.109091 	 1.200000 	 19.000000 	 0.045099
 0.745455 	 1.109091 	 1.300000 	 1.000000 	 0.093553
 0.745455 	 1.109091 	 1.300000 	 7.000000 	 0.099294
 0.745455 	 1.109091 	 1.300000 	 19.000000 	 0.099294
 0.745455 	 1.109091 	 1.400000 	 1.000000 	 0.145180
 0.745455 	 1.109091 	 1.400000 	 7.000000 	 0.152931
 0.745455 	 1.109091 	 1.400000 	 19.000000 	 0.152931
 0.745455 	 1.109091 	 1.500000 	 1.000000 	 0.195137
 0.745455 	 1.109091 	 1.500000 	 7.000000 	 0.202153
 0.745455 	 1.109091 	 1.500000 	 19.000000 	 0.202154
 0.745455 	 1.109091 	 1.600000 	 1.000000 	 0.241992
